Paper ID,Journal Name,Journal Publisher
5dabf1dbbb8e476111b45406b6a7d38264167f77,Journal of Intercultural Studies,
4d8019660b4ead5940376bc58089b03650646970,Migration Letters,Transnational Press London Ltdsales@tplondon.com
38ae5b6d9ebabf7b5181ec3d2e19ef03be72ed86,International Journal of Intercultural Relations,Elsevier Ltd
b15e5fb7566f8beb00b8e0451cb61775016ef1a2,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
ef85a5b46dd121f0758921646087e3551dd916d4,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.journals@apa.org
6eea39b8da8b698681600214c71952376a1611e6,International Journal of Intercultural Relations,
63a2d389af8a7d05061c116e022fbc2b57195952,Identities,Taylor and Francis Ltd.
b979fa0359d9b0031ecc6e6b50552ea3d20d9d29,International Journal of Intercultural Relations,
ea79c1fc2851fdd85933006a7f8c341a301483d1,Ethnicities,SAGE Publications Ltdinfo@sagepub.co.uk
5dc89a6f19a40fe7e6d9d89b08cd608f91cbcd76,Race Ethnicity and Education,
42a874d75b0b45679a7c2fadd9405d670c342cba,International Migration,
e903fec8e9a40c7a3f7f70c0ddf46542a3478fef,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XS"
0fc9b791bbafbd05ad4ca54300797123643286f9,"Population, Space and Place",
f3cb9cfed6f109a72813b73c2f22e6a898f106de,"Population, Space and Place",
4fb31757f408a63dc4181c1ee2b9c0b7e85e66ce,Journal of Black Studies,
3e801e6c67e13beec477f2f096dc91b0d08fc2b8,Journal of Black Studies,
376079537ab3f5a71818a4510b5716e41b7646ba,Race & Class,
f8d721316b0404064d738e0cb70629935b51a4d8,International Journal of Intercultural Relations,Elsevier Ltd
0306b06e5a5dc00ab326960ea5ab97f87a9aff81,Journal of Ethnic and Migration Studies,
517bd45179f1be06574fb36eb29c5f488a7b51c9,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
7b31bea687193c3eb778a519104e5daf179f8c81,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
d792953ac2c971ac2908098fd800c7b10e05f26d,International Migration,
a24e79dfe4a207828113cb215bcfbec1b9cec9d6,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
1386341838ade9767b182f36435dca3f4e18db9b,Identities,Routledgeaabs@uw.edu
8a21c98cc613b731dbacdde230c3606d185b4bb4,Ethnicities,SAGE Publications Ltdinfo@sagepub.co.uk
dbdf4f5640e042b734050114eae42e68a5602dcc,International Migration Review,
15c2f86b5c46121250c5780ea228fddaefde951a,Migration Letters,Transnational Press London Ltdsales@tplondon.com
3aa3de62ee6e257b755fd4391727179cc671b732,Race & Class,
a55e7c73cb30bdd99771d4dd266db438173bb976,Asian and Pacific Migration Journal,"Scalabrini Migration Center40 Matapat St.Bay Pinyahan, 1100 Quezon city"
2294a977949268b7cfb3b3aa105c28bfc33ef819,IZA Journal of Migration,SpringerOpen
f5205244de390ac16a9e1eca4dcc7c5e77cb3112,Journal of Black Studies,
44faf616636f36ac2d81a899d7d936fa99f592a2,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
11022549b61a5a59ee5373861f00f41499233f7a,Journal of Ethnic and Migration Studies,
a184373fafa96582962c63cb30ca074e005046f2,Journal of Immigrant and Refugee Studies,
a29495b6e72b2b8a9ca440a4f5ac783051daaf6e,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.journals@apa.org
86d233dab4a5265a3be24188ef39e8551158f19f,Citizenship Studies,
55ad6634950c2db4ee61de732d74d42adb02cf32,Patterns of Prejudice,
c1b47c0b55681af00aae0afde4c239800b4d38d6,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
b22a422d98fa48d22657b6ecb952bfb3723a199f,Identities,Routledgeaabs@uw.edu
ff5645d61ad84f79602313c324461d9d80783612,Ethnic and Racial Studies,
90245eb22ae59c0da16b02f8540da1e7de19c618,Migration Letters,Transnational Press London Ltdsales@tplondon.com
27307e3f3c579ea23ed56acbaa30aa270b6516ed,Cultural Diversity and Mental Health,
cd4ebae9ceaab1e89881d733602b507e49a31095,International Migration,
b59af44e3aa4f8c726f27e33a1a793980cbe5ca1,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
096798f59eaa96c903ff1866984003d8c5b9a0fd,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQ"
ad9086d27cee319660984d2952ace292c2312c35,Journal of Black Studies,
c2adef352dd316dafb8d3c378e5400f2010b9c55,International Migration Review,
d89bed819a1ef8c6b9bfdc96886a5512ff7480ca,Cultural Diversity and Ethnic Minority Psychology,
f2d3199de9f4a2ffc6573b4c6e8b022ca60c6bef,Citizenship Studies,Routledgeinfo@tandf.co.uk
47c0ef5bccb4a2a383d3b6176713df345a720087,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
1adcf9f20cbdeedeabfaae273bdc495b6a9d8257,International Migration,Blackwell Publishing Ltd
a6d13e87194ca653797f49eaaecbc48d7740de98,Refugee Survey Quarterly,
e0e33e06ab8c359391cecdeaf492e4a40829b78f,Asian and Pacific Migration Journal,SAGE Publications Inc.claims@sagepub.com
93da4d35e5a2dbfc18c77e48c021c3710295ee3b,International Journal of Intercultural Relations,
6aa6a0e3ce6f943317d313700e79128bd5be58e3,Journal of Ethnic and Migration Studies,
6d2aad4af8787d13e85e778192770c1fb9b0458a,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
90c54017ef500e325213c2817c1599e9bf4d25e1,Asian and Pacific Migration Journal,"Scalabrini Migration Center40 Matapat St.Bay Pinyahan, 1100 Quezon city"
ab7697298b6440e5a0f8436f320b378377d1ced8,"Population, Space and Place",
3758e94c8f78e8bedc07c61627ce41f0885a5a96,Journal of Ethnic and Migration Studies,Routledge
f741fee274615585b7e40d5f1ac7f82c033b82bf,Journal of Refugee Studies,Oxford University Press
2458129851cdf7a9c03301b5d698b76922a587a8,Journal of Black Studies,
73de753d394e33f402a28bc31dfae111900d0233,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XS"
5b66e88144c93a21695986dbc0e0899474dee21e,International Migration Review,SAGE Publications Ltdinfo@sagepub.co.uk
acbbb68fe22c2604217b1346b03c30d88081788d,Journal of Refugee Studies,
f106fa325a388ddf3e1fc9c3c4f3c5252e82392f,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
8c37ab9ba07dc1adb57c9184ea45b27e5f864a27,Citizenship Studies,
5f02e2c413d3b084a2eedd550c49d4837c8342bf,Race & Class,
5100f696abdd03f8007e872246620ca66414c94e,International Journal of Intercultural Relations,
e94b67c8d0198db15ea8d5bcd3ae03fa2369b36e,International Migration,
2f52a212e00f518df20a3acd5987d1d590ce9345,"Language, Culture and Curriculum",Routledgeinfo@tandf.co.uk
0d4624961cf3d647be3c623ac4a20d6344b705f6,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
ec9e83d7fd5425ab92ffab716f011a947f275d1d,Citizenship Studies,
3554ced19f6a3b971e026840a6b766e5c82d3672,International Journal of Intercultural Relations,Elsevier Ltd
a941dc9a75d85a7fb37a8073b9b7bbc1fa89df86,International Migration,
9dabe20de8078a8eaa449cb5126cf8a3b2e65420,Patterns of Prejudice,
841d177fe0ac15c3c231d62b4d29b1657a5ee429,International Journal of Intercultural Relations,Elsevier Ltd
fd5813eea6e82c22836502cf0dfa395cbb4a3371,Mobilities,
842b7c7b120047cdf818aff182ea1e820ee3fa6b,Patterns of Prejudice,
f3f6fcebfe74770d9e728cb5da028692339e280c,Race & Class,
aedf3fd6f5974b346db549fa16ac2ff9ad6545f6,International Journal of Intercultural Relations,
19373bc6c66093ff6aec362f55b42b2c2b846130,Race Ethnicity and Education,
6413a84f3dd44de8bf9dabe05e6c7d00a4210d01,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
ef85bf50c76e29adf1da10500004b435e5cdea36,Journal of Ethnic and Migration Studies,
62049632753face91f5a6438c64f878044e161d5,Journal of Immigrant and Refugee Studies,Routledgeaabs@uw.edu
4680af2560a7fc74463c4cbe279f1ca1b045956e,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
09a406499197d8133bc7b788cb49d3325b0bc33c,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.journals@apa.org
3eb59434b1a3b02824f6d06b508a71641d32fa12,International Migration,Blackwell Publishing Ltd
2f1e0bf236e500f03c4db8a666e0766ceb397968,Journal of Black Studies,
65eb2330114ab5f313f37f9bf28e6b6b6f6fbf6e,Patterns of Prejudice,Routledgeinfo@tandf.co.uk
1379f2dd342fc785f8879b8567eda03f8b015390,Journal of Black Studies,SAGE Publications Inc.
9b923ea21a842ca2fc5a95cf5d921f782e3fc4c4,Ethnicity and Health,
5f0358a13408510f2c191e39e2dcf909ffc82909,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
924b791b44eb579b7419fa2f027c44baadade28d,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XS"
f8614d8fa7de3ba29db0d28e4c857ea66d6fda5a,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
b55fde2d1522a6a15b20b714e5599d7a3977cf68,Journal of International Migration and Integration,Springer Netherlands
b1085f5475fbbdb240071d6916090abd69966201,Journal of Refugee Studies,
875ebef38d83b9d178aae7683ac523d27fcf4c5b,International Migration Review,SAGE Publications Ltdinfo@sagepub.co.uk
6c2bfed755d0ca9e682feeaea836d76cca42b9f0,Identities,
b58720fa070464e10d0ffab9f5bd3c5e500b86d7,International Journal of Intercultural Relations,Elsevier Ltd
037bc63714554f3ae4ab126bc02e4887179471cd,Journal of Black Studies,
076797c2e9a8fad8ea9360657e64fdd5d1d48923,International Migration,
88b0340b8a4e43962e5debd66392da66f4bc4afc,International Migration Review,Center for Migration Studies
5e5c248a763cde5c105825def1c62296789c5fa4,Journal of Black Studies,
5d7377c0028122f008a85dc1a6d3265233eafb1e,Refugee Survey Quarterly,
b9b19970630d5e930312db14e505aca65eef2d4f,"Language, Culture and Curriculum",
3bd4420bdb1ea96826cbda0593e8dc87468f8e67,Patterns of Prejudice,
4f526ee975b1ee315f54b04714149d665486e56c,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
3733f8cc6c411420aff167ae909a2b018cf9fa77,Ethnicities,SAGE Publications Ltd
add599c5a201db60d1fd86bd511f713797fde7ec,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
a0e297ad4ebd131a706972dc0b949eb4a3d4250b,Studi Emigrazione,
31dc66a9e10d711960980fdae70396975e56b8e6,Journal of Intercultural Studies,
e15e04cbeede6bd547f3a5258dea267b6313830a,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
8463491880e0fce596fe541affa7b4f0fbe9c578,Journal of Ethnic and Migration Studies,
d5f15567b8d59bf28af848b66a0b6bf0fa6b766c,Journal of Ethnic and Migration Studies,
c10137b5e0f13c0a480240e856655f44fcaae49b,Race & Class,
5b56e29c6fff05c605d4fffb8f2923cc099689c7,Identities,Taylor and Francis Ltd.
d30a097e46086fef4e13237587782809ea43c9d1,Population and Development Review,
83eeb32f2f4887dc29567d9f80357ecc5385d07a,"Population, Space and Place",
075a9d42a4412932f69722ffe79590a7a115dd85,Patterns of Prejudice,
51626824c49fa61ddccf1eb8e0ae26cc7ab7a38a,Journal of Ethnic and Migration Studies,
21578488e5ab0e41afcd38d7aad44591226f4762,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XS"
07e0267c7e4689b5b49f3706a45971afdd6f244a,Race and Class,SAGE Publications Ltdinfo@sagepub.co.uk
d5fb5870ee55c768eb51a2db824118213fa21d17,International Migration,
4a5210a014c1de6993b26fd4ef824638aacade26,Journal of Intercultural Studies,
addc52577a125566312029b78b7a3f1014925ec4,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
e43bf7425aa8982d5e0d508feaa86b6ffc40e14d,Refugee Survey Quarterly,
a4da782f6479b23192272a6e0f6fde2bc1d93321,Asian and Pacific Migration Journal,SAGE Publications Inc.claims@sagepub.com
ba8da828a985604bc08702f934073a541d108570,Cultural Diversity and Ethnic Minority Psychology,
3d58136176b330e998ef0c51a282a8870037312b,International Migration,
c4e91ea1c937203327ca3d411aaa117dfe971294,Journal of Black Studies,
f1dbbc5cab27b63a27d1d8fed9332f4874c15bef,Journal of Black Studies,
828debb4a1d8d5309c9a503a35426fcbc4977b9c,Journal of Ethnic and Migration Studies,
defcad2a3ca13b9c605edd4ebf79c2a70f0ec800,International Migration,
deceb606afb3c1b244fa2cf6e9041a93fcff74b0,Citizenship Studies,
06c0c81b45219e8f9793f00ad73f982522968ede,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
17957c12f23f2d67b3ef450fb967bd09f20f6fd1,Ethnicities,SAGE Publications Ltdinfo@sagepub.co.uk
ef560908efb2649a5f818d9dd4be5278e7703573,Ethnicities,
1fe150adbf69222e7428b25778b83b770ad5cf1c,International Journal of Intercultural Relations,
0ce3c7c20986660390e8b98d5c08d1886efbf9f4,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
4928a05a8da0f6758becc7c6061d97a141fa9ef1,International Migration,
0a81100504e0253601475d8ed5921f22ff704014,Global Networks,Blackwell Publishing Ltd
ed7380b17643dac71d33ad5af776bceb6cfe9418,"Language, Culture and Curriculum",
28ec8b1532212b90ba33eb33b863860887915d1e,Cultural Diversity and Ethnic Minority Psychology,
0b92e1b511c34f15df358a53b16b60ad6784c2c8,Ethnic and Racial Studies,Routledge
4028549ea97598a55d04c54c0f6ec6b6bb1f5ba7,Asian and Pacific Migration Journal,"Scalabrini Migration Center40 Matapat St.Bay Pinyahan, 1100 Quezon city"
f4ae3c6b427e9b410d271c4c320c05bee720d743,Ethnic and Racial Studies,
1c10b3b5813f25e8d1020b1a5d76f4b5906d1e4f,Journal of International Migration and Integration,Springer Netherlands
a8d31faff75e615bde47546f1901efb50ee23c7a,Race & Class,
92b42508e8b4b383cdf5efc95f858adbfeba988c,International Journal of Intercultural Relations,Elsevier Ltd
7220b90192ffba5ee8c8901fcf4c31a6c5ec40a0,Ethnicity and Health,Routledgeinfo@tandf.co.uk
a03779a5a06fcce139ab56ce447f54b9ebc3ec30,Patterns of Prejudice,
7b455e7959e3e7793f47d5210af4bcc7f6c63c68,Identities,
e6385448699ed30ed7d1835dd496863536140887,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
775ba3092daced98875f088a8627486396ebf4a3,Journal of Intercultural Studies,
0df8f98d3e710a3974b70766019b6f715d50c360,International Journal of Intercultural Relations,Elsevier Ltd
50e759e19da16a732129a7a78eb7069b8e21f9bc,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
cbc3be1906986f79590de88538159240e739d899,Comparative Migration Studies,Springer
033b39a83c7c3845e610e760de1896f3c95d296c,Journal of Black Studies,
8407ee1e04046483a88d4620b29980a014ca9007,Journal of Ethnic and Migration Studies,
a2b9efc8c3ba46c95c9d9cd3573fd1775e7bd0c3,Race Ethnicity and Education,
e429cb74487e51dfef23c54bf9ae6f934f61451b,Journal of International Migration and Integration,Springer Netherlandsrbk@louisiana.edu
2c9d36a21cd3b1eddf39f3be89db95e5b27e7c24,Ethnic and Racial Studies,
10221c08348a05b7427260077e2b70d291be30f3,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
d922d2f60cf7a1ec5e50b9443ac72d2989563776,Mobilities,Routledgeinfo@tandf.co.uk
7bf20e9394d1db11ce67cf1fb7f46a6993c37521,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
3bcd4a3debafec348d846e3a2a8e2ab4fab1adc9,Journal of Black Studies,
6d4db1aee85b157866cf0e22d98c57d7ad7278ab,Race & Class,
524bf6d9937c6889ad2143a5ded7a674ef0c7c10,Ethnic and Racial Studies,
70c249e13df72eb39e6c99abe2e7336b1e38c45a,Migration Letters,Transnational Press London Ltdsales@tplondon.com
4cee9e5b5e8a6ce9ba4d2f378c13aebb88fd41c6,Journal of Black Studies,
5c555f173e96aeaf4226211859595902fa435261,Journal of International Migration and Integration,Springereditorial@springerplus.com
66724be4204a6f0b672e441908636e78b11e1454,Identities,
c520c29f1a57f8a410e78f7f01674d8e5fae9733,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
dd1262d78cef67f2259255aed1115ada663b08eb,Ethnicity and Health,Routledgeinfo@tandf.co.uk
a033a8db91a65dcde3225dafc29844330ccd54b8,International Migration,Blackwell Publishing Ltd
cbd4d5b129cacd263fd77bbdd01516a7fb41086c,Patterns of Prejudice,
233bc6a55b2d21f36976473e457b6b5a595253c0,Ethnicity and Health,Routledgeinfo@tandf.co.uk
794bf7cdb3223c6736955044003faae420b06b0c,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
69117c49154738c3af3f47a8305429c16a4d67c2,Ethnicities,
67c9d03eca380eeb9e68e82946593a92c05f8dc0,Ethnicity and Health,Routledgeinfo@tandf.co.uk
fb9bb59b6c59081e22c6d50593832d1dfad5175b,"Population, Space and Place",
3ac96e2ad51a175d85e8937ee9d187653dbbd674,International Migration,
03bf222e10e0686cc2207e281358a231665f5487,Ethnic and Racial Studies,
209df4234de250ddecd9fe48427c84e6e4329626,Journal of Ethnic and Migration Studies,
3dc2df730fa1e487eaaa6d40da44aedd9bb9b22e,International Journal of Intercultural Relations,
93848cb6bedd7a2c111362fa135ca257b736967d,"Language, Culture and Curriculum",
ad5ce5f18c68681b12d6f607dc06e59cb630b822,Journal of Refugee Studies,Oxford University Press
db7da0fb3c50117bfe3d4bfc553747351f6b736d,Journal of Ethnic and Migration Studies,
9f9b6d16ab90702327caa4076e185f32028ccf0a,Race and Class,SAGE Publications Ltdinfo@sagepub.co.uk
dbec07bfa60d277406cd0a336ec5e36452e21454,International Journal of Intercultural Relations,Elsevier Ltd
9b9fafbdac8671d77cb8e9d9384d71648f0d763b,Global Networks,
396553ae8e124c7569331738b4fef3718d0aa192,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
515ef836db5c59cac4416a710ff773782deba547,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
3d720026cd7c317371e42aa7efd7d3450d33b4b3,Journal of Black Studies,
9d8327259df6813f204effeb2564fa9cade624c0,Revue européenne des migrations internationales,
649d0c4ed167f16aba2244a3bcc7c90c1d091a58,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
e90a5403059597a73ed51c1f0b39e5ad47d87470,International Migration Review,
783addfe0f321682dbd476909b437ce358db4ad6,Journal of Ethnic and Migration Studies,
af304bda67a2113052f0cbc0e44974ea1edb1004,Global Networks,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
380c678eaa00e22705c7a5d5df1304dda58f20b9,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
dc909eb056fd9849ee088ad119014369840e3aad,Patterns of Prejudice,Routledgeinfo@tandf.co.uk
04eedeec73e38cdcaccd3293ba8196d515a79395,Citizenship Studies,Routledgeinfo@tandf.co.uk
e9aae9399d8927cc867e4cf0be52ad1db3637949,Ethnicity and Health,
50bf0948ee19d80e174d384b12f750fc3f09888b,Refugee Survey Quarterly,Oxford University Press
2f599208c78f446ffe0a38c8a0ff668491d1dfbd,Ethnicities,
07cba7e2020fe6e910f8af3c2e6851df1d3f10e2,Population and Development Review,Blackwell Publishing Ltd
35aa0833bda9289b7e6b23518a4feab0f7fa27e2,Ethnic and Racial Studies,
22a15802383195148a0ac40aa81a0198b6ff5e4d,International Journal of Intercultural Relations,
af888400675d031fa95a5dcc17a4cbb1d522c8fb,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.
b347b6b25fa42b9d51bd91350bdef09251578f0d,"Population, Space and Place",
e9ea0d223ca0dc42af2e56c6c8a603f17ac6de90,Population & Development Review,
04a56893670586a0fb93ecc5485c5bcdb17b4c51,"Language, Culture and Curriculum",
3f06ad7f230e36d7de101a049cb58e770747c68f,Journal of International Migration and Integration,Springer Netherlands
04c09c9056bd12c3ebad13c94ad868961560b1bf,Citizenship Studies,
565a00a5265567738a93b7b654c45d8a24aaf746,Race & Class,
a0afd1fb3f7a7a0c7d9673b6d4da5e49dfd6f728,Citizenship Studies,
50e5b1d5ddca2163197ae0dc428de7da4473ecee,Ethnic and Racial Studies,
7e3fff126cf971c331600ea8caba511fdd0062e8,Population and Development Review,Population Council
dddbf9514ea62ddd010afa66de5417e212cabe65,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
05e54f04319473af5ada1a5c8e26050c8933e148,International Migration,
bedef4159abe9e530092ad2e95d33b7427a93267,"International Journal of Migration, Health and Social Care",JAI Pressusinfo-f@elsevier.com
c2ffe613563e9e6e3b2b31d2133fb68d6229e1da,Journal of Black Studies,
5845b97a39f1a686f162abcc1a256d6fd2b1d630,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
